station_id,latitude,longitude,elevation,start_date,end_date,prcp_zero,prcp_ct,srad_ct,temp_ct,dewpt_ct,rh_ct,wspd_ct,wdir_ct,MGRS_TILE
UR333,46.2388801574707,-118.87750244140624,161.1999969482422,2012-11-14,2025-06-01,1,106245,0,57394,0,0,0,0,11TLM
9439D,46.38222122192384,-118.99861145019533,222.6499938964844,2020-07-15,2021-03-03,0,5555,0,5526,0,5526,5526,5526,11TLM
G3448,46.1936683654785,-119.1510009765625,161.0,2023-04-26,2025-06-01,0,17904,439,17312,17312,17312,17312,17312,11TLM
E9742,46.214500427246094,-119.17582702636717,407.0,2016-09-14,2020-01-02,0,27502,26616,26617,26617,26617,26617,26616,11TLM
ROYLC,46.91249847412109,-119.62370300292967,328.8999938964844,2008-09-03,2008-11-03,1,1298,0,541,541,541,541,541,11TLM
CARLS,46.14300155639649,-119.46099853515624,435.0,2008-08-28,2009-01-21,1,3471,0,3136,3043,3057,3136,3136,11TLM
TMESA,46.571411132812486,-118.98851013183592,262.1000061035156,2020-12-02,2025-05-31,1,39197,0,38353,38344,38351,38353,38321,11TLM
ROYLS,46.91540145874024,-119.5105972290039,348.1000061035156,2008-09-03,2008-10-24,1,1225,0,1125,1125,1125,1125,1125,11TLM
D5556,46.04616928100586,-118.38800048828124,241.0,2010-08-11,2019-12-13,0,79283,0,58945,58945,58945,58945,58945,11TLM
WS002,46.27573013305664,-119.45448303222656,207.86999511718753,2019-08-27,2019-08-27,1,3,3,3,3,3,3,3,11TLM
TTOUC,46.05456161499024,-118.66768646240232,141.10000610351562,2023-07-12,2025-05-31,1,16398,0,15822,15822,15822,15822,15821,11TLM
UR331,46.52909851074219,-118.58090209960936,138.10000610351562,2012-11-14,2015-11-23,1,26493,0,26121,0,0,0,0,11TLM
E8414,46.220001220703125,-119.1740036010742,147.75,2016-01-13,2024-05-04,0,71481,67518,67518,67518,67518,67518,59884,11TLM
AN643,46.20009994506836,-119.0083999633789,87.46099853515625,2010-02-16,2012-07-27,1,21089,0,14686,0,0,14685,14686,11TLM
TFREN,46.04949951171875,-118.49590301513672,199.0,2011-12-28,2025-05-31,1,114923,0,104384,104379,104384,106647,96005,11TLM
FINLE,46.09999847412109,-119.09999847412108,230.1000061035156,2008-08-28,2009-01-20,1,3444,0,2644,2643,2644,2644,2644,11TLM
C5948,46.23332977294922,-119.3000030517578,212.1000061035156,2006-10-11,2007-02-05,0,2708,0,2321,2321,2321,2321,2321,11TLM
F5681,46.175830841064446,-119.2064971923828,500.0,2019-06-26,2021-08-17,0,17055,1,16993,16993,16993,16993,16993,11TLM
D5036,46.279830932617195,-119.40267181396484,172.0,2011-04-16,2013-08-12,0,20391,0,20175,20175,20175,20175,20175,11TLM
WS062,46.301788330078125,-119.56758880615232,283.1600036621094,2019-08-27,2019-08-27,1,3,3,3,3,3,3,3,11TLM
WEELH,46.02539825439453,-119.52760314941406,252.1000061035156,2008-09-03,2009-01-21,1,3310,0,2988,2987,2988,2988,2988,11TLM
BENTW,46.30149841308594,-119.56759643554688,289.0,2008-09-03,2009-01-21,1,3310,0,2991,2960,2960,2991,2991,11TLM
C6988,46.5340003967285,-119.2509994506836,210.30999755859372,2007-01-06,2025-06-01,0,124188,32896,119881,119870,119870,119707,113194,11TLM
WSUOT,46.792999267578125,-119.04100036621092,352.0,2008-01-16,2008-10-24,1,4322,0,1618,1617,1618,1618,1618,11TLM
EBY,46.08000183105469,-119.08000183105467,358.1000061035156,2008-01-16,2008-01-16,1,2,0,2,2,2,2,2,11TLM
AV456,46.14300155639649,-119.45700073242188,455.98999023437506,2021-05-12,2025-06-01,0,29119,0,28177,28177,28177,28179,26299,11TLM
1864D,46.45944595336913,-119.15860748291016,126.57499694824217,2020-07-15,2021-03-03,0,5553,1,5526,0,5526,5526,5526,11TLM
E6619,46.283329010009766,-119.2054977416992,150.0,2015-01-28,2019-04-04,0,32594,0,32086,32086,32086,32078,32078,11TLM
HWYEB,46.48199844360351,-119.39099884033205,167.89999389648435,2001-07-01,2025-06-01,0,207344,59,192231,1,1,192290,192173,11TLM
OTOW1,46.88138961791992,-119.32416534423828,260.6000061035156,2004-10-13,2025-05-31,0,180211,170516,173009,172827,172997,172425,169603,11TLM
E8494,46.3759994506836,-119.20999908447264,216.8999938964844,2016-01-13,2025-05-31,0,81890,1,80202,80202,80202,80224,75749,11TLM
HHIDF,46.54840850830078,-119.53700256347656,221.0,2017-05-24,2025-06-01,1,69876,0,68145,0,0,68122,67957,11TLM
UR378,46.52909851074219,-118.58090209960936,138.10000610351562,2015-11-25,2025-05-31,1,81909,0,56146,0,0,0,0,11TLM
AR753,46.20800018310546,-119.1951675415039,166.10000610351562,2005-04-06,2011-01-01,0,32242,0,31439,31264,31264,31439,31439,11TLM
HHMS,46.5629997253418,-119.5989990234375,223.1000061035156,2001-07-01,2025-05-31,0,208288,68541,193098,160080,160151,192771,192562,11TLM
TOTHE,46.80910110473633,-119.12870025634768,335.0,2003-01-08,2025-05-31,0,151146,12,124102,123230,123234,70256,8263,11TLM
E2733,46.512329101562486,-118.33782958984376,485.0,2013-05-22,2019-06-12,0,53097,0,51952,51952,51952,51952,51952,11TLM
HEDNA,46.58700180053711,-119.39700317382812,125.0,2001-07-01,2025-06-01,0,207218,59,189595,1,1,189881,189481,11TLM
CTCW1,46.224170684814446,-119.11528015136717,101.5,2017-03-15,2022-09-08,1,21197,0,0,0,0,0,0,11TLM
CONNE,46.714599609375,-118.90859985351562,345.8999938964844,2008-09-03,2008-10-24,1,1225,0,1125,1125,1125,1125,1125,11TLM
WELLA,46.21699905395508,-118.73300170898436,281.8999938964844,2008-08-28,2009-01-20,1,3434,0,2192,2188,2192,2192,2192,11TLM
BURMA,46.200000762939446,-119.00800323486328,113.4000015258789,2003-10-23,2012-07-26,1,56535,55,44851,0,0,45194,45194,11TLM
WS082,46.2991600036621,-119.44228363037108,349.0,2019-08-27,2019-08-27,1,3,3,3,3,3,3,3,11TLM
C1144,46.04917144775391,-118.298828125,337.0,2003-07-10,2004-01-27,0,2805,0,1240,1240,1240,1240,1240,11TLM
WS081,46.33769989013672,-118.3154296875,587.0399780273438,2019-08-27,2019-08-27,1,3,3,3,3,3,3,3,11TLM
PC048,46.06549072265625,-118.75296020507812,199.8999938964844,2020-10-14,2025-05-31,1,39936,0,37615,37615,37614,37614,37383,11TLM
TRCW1,46.056671142578125,-118.6675033569336,137.1999969482422,2009-06-05,2025-06-01,1,135749,0,100552,0,0,0,0,11TLM
LHGW1,46.55389022827149,-118.5477828979492,317.239013671875,2016-12-09,2018-02-06,1,8133,0,0,0,0,0,0,11TLM
F3679,46.344329833984375,-119.3844985961914,122.48999786376952,2004-12-08,2020-08-26,0,7263,5796,6790,6790,6790,6790,6790,11TLM
D4322,46.04750061035156,-118.41266632080078,227.3999938964844,2010-01-20,2015-01-16,0,39102,0,35747,35747,35747,35747,35747,11TLM
LEGW,46.20528030395508,-118.93611145019533,177.10000610351562,2004-04-05,2025-06-01,0,179781,140293,148196,148194,148197,148196,148061,11TLM
C2748,46.05550003051758,-118.35883331298828,270.0,2004-11-12,2011-02-23,0,36252,51,27600,27600,27600,27600,27600,11TLM
HEOC,46.391998291015625,-119.53700256347656,378.0,2001-07-01,2025-06-01,0,208046,59,191235,1,1,191228,190383,11TLM
PC554,46.06924057006836,-118.37999725341795,254.19999694824216,2024-09-04,2025-05-31,1,6318,0,6264,6264,6264,6264,6250,11TLM
HGABW,46.61000061035156,-119.55999755859376,149.0,2001-07-01,2025-06-01,0,208403,59,192258,1,1,192389,192149,11TLM
LIDW,46.86722183227539,-118.73944091796876,449.8999938964844,2004-04-05,2025-06-01,0,184670,141036,150105,150097,150100,150093,149899,11TLM
HWPPS,46.470001220703125,-119.34500122070312,136.89999389648435,2001-07-01,2025-06-01,0,205697,59,189146,1,1,189351,189209,11TLM
KPSC,46.26955032348633,-119.11813354492188,121.0,2021-02-03,2021-02-17,1,336,0,329,329,329,329,329,11TLM
HVSTA,46.21799850463867,-119.20099639892578,153.0,2001-07-01,2025-06-01,0,208380,60,193103,0,1,193141,189835,11TLM
D9572,46.35832977294922,-119.45950317382812,166.49000549316406,2012-02-08,2025-05-31,0,116269,0,104965,104941,104941,104969,104968,11TLM
RINGO,46.48400115966797,-119.17739868164062,267.0,2008-09-03,2008-10-24,1,1225,0,1126,1126,1126,1126,1126,11TLM
HRING,46.54499816894531,-119.23799896240232,189.0,2001-07-01,2025-06-01,0,207267,60,191467,0,0,191550,190677,11TLM
NPASC,46.38169860839844,-119.243896484375,259.1000061035156,2008-09-03,2009-01-21,1,3310,0,2994,2994,2994,2994,2994,11TLM
PC555,46.32889175415039,-118.86721801757812,254.8000030517578,2024-09-04,2025-05-31,1,6317,0,6251,6251,6251,6251,6237,11TLM
BENTO,46.26900100708008,-119.45099639892578,193.8999938964844,2008-08-28,2009-01-21,1,3470,0,2785,2785,2785,2785,2785,11TLM
EBYAG,46.06610107421875,-119.07540130615232,463.0,2008-09-03,2009-01-20,1,3268,0,2357,2356,2357,2358,2358,11TLM
WS083,46.27833938598633,-119.42092895507812,228.6000061035156,2019-08-27,2019-08-27,1,3,3,3,3,3,3,3,11TLM
COFFI,46.04050064086913,-119.30870056152344,370.8999938964844,2008-09-03,2009-01-19,1,3263,0,2239,2238,2239,2239,2239,11TLM
DCHW1,46.133331298828125,-118.37110900878906,253.6000061035156,2009-06-05,2009-10-20,1,3257,0,1010,0,0,0,0,11TLM
BASIN,46.64500045776367,-119.16500091552734,266.1000061035156,2008-01-16,2008-10-24,1,2580,0,1691,1691,1691,1691,1691,11TLM
H100K,46.65700149536133,-119.5780029296875,136.89999389648435,2001-07-01,2025-06-01,0,168961,58,154612,1,1,154679,154441,11TLM
D7477,46.28166961669922,-119.21199798583984,140.0,2011-04-20,2015-09-29,1,37453,0,32846,32846,32845,32846,32846,11TLM
D9004,46.26879119873047,-119.52339935302734,191.0,2011-12-07,2025-05-31,0,115052,0,111065,111061,111061,111067,111067,11TLM
HATTO,46.79309844970703,-118.8585968017578,398.1000061035156,2008-09-03,2008-10-24,1,1225,0,1125,1125,1125,1125,1125,11TLM
AS741,46.272998809814446,-119.17433166503906,159.5800018310547,2007-10-03,2025-05-31,0,97297,81955,91728,91727,91727,91728,91728,11TLM
C7080,46.27600860595703,-119.1994400024414,152.0,2009-01-21,2021-03-13,0,87884,0,82560,82560,82560,82560,82560,11TLM
2294P,46.26438903808594,-119.19750213623045,135.0,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,11TLM
H0100,46.2136116027832,-119.26158142089844,154.02499389648435,2004-01-06,2017-05-10,0,107725,18,87587,87587,87587,87583,87583,11TLM
TMDHN,46.467098236083984,-119.54109954833984,47.5,2011-12-28,2025-05-31,1,115648,0,111357,102011,102012,111306,110165,11TLM
H200E,46.555999755859375,-119.52100372314452,207.0,2001-07-01,2025-06-01,0,208380,59,192867,110601,110603,192589,191888,11TLM
WS064,46.78070831298828,-118.51528167724608,451.70999145507807,2019-08-27,2019-08-27,1,3,3,3,3,3,3,3,11TLM
7342D,46.19305038452149,-119.32360076904298,297.67999267578125,2020-07-15,2025-06-01,0,42475,0,41872,0,41872,41872,41872,11TLM
C7050,46.29317092895508,-119.3000030517578,123.0,2006-12-27,2021-09-10,0,44458,843,42632,42632,42632,42632,42632,11TLM
FISHH,46.29399871826172,-118.74099731445312,234.1000061035156,2008-08-28,2009-01-20,1,3445,0,2783,2780,2782,2783,2783,11TLM
BPKEN,46.10007095336913,-119.1169204711914,606.9000244140625,2012-07-25,2014-12-17,1,21031,0,20733,19973,20733,20733,20411,11TLM
2134P,46.27368927001953,-119.293098449707,125.0,2019-10-30,2021-09-23,1,16677,0,0,0,0,0,0,11TLM
RADAR,46.71870040893555,-119.23819732666016,328.8999938964844,2008-09-03,2008-10-24,1,1225,0,1032,1030,1030,1032,1032,11TLM
E2753,46.51449966430664,-119.12133026123045,289.0,2013-05-15,2024-04-25,0,95551,0,92835,92833,92833,92834,92834,11TLM
SMITH,46.276100158691406,-118.9887008666992,157.0,2008-09-03,2009-01-21,1,3311,0,2921,2921,2921,2921,2921,11TLM
F4401,46.88138961791992,-119.3241729736328,260.6000061035156,2004-12-08,2004-12-09,1,21,20,20,20,20,20,20,11TLM
E0227,46.22256088256836,-119.28645324707033,210.0,2012-11-07,2019-01-12,0,53824,0,50394,50393,50393,50394,50394,11TLM
D2828,46.209999084472656,-119.142219543457,125.0,2009-05-13,2016-08-20,0,58378,8832,48323,48323,48323,47551,47551,11TLM
E4314,46.0483283996582,-118.33450317382812,333.0,2014-01-29,2014-03-28,0,1385,0,1376,1376,1376,1376,1376,11TLM
AT020,46.070499420166016,-118.30750274658205,328.0,2008-09-10,2025-06-01,0,120078,63941,118255,118256,118256,118017,118017,11TLM
1242D,46.315277099609375,-119.37166595458984,137.25,2020-07-15,2025-06-01,0,42406,0,31279,0,31279,31279,31279,11TLM
JUFW1,46.35781097412109,-118.86849975585936,298.3999938964844,2001-07-01,2025-05-31,0,209321,174497,190561,190432,190552,190443,188494,11TLM
PC335,46.037899017333984,-118.88775634765624,400.5,2023-05-10,2025-05-31,1,15131,0,11349,11349,11349,11348,11329,11TLM
9175D,46.60555648803711,-119.22888946533205,296.45999145507807,2020-07-15,2021-02-02,0,4859,1,4833,0,4833,4833,4833,11TLM
HFRNK,46.41699981689453,-119.23799896240232,267.0,2001-07-01,2025-06-01,0,207925,60,192132,1,1,192061,189969,11TLM
MWQIA,46.43899917602539,-119.00900268554688,127.09999847412108,2005-12-21,2015-06-13,1,59018,0,48094,48086,48094,48094,44987,11TLM
AW343,46.060001373291016,-118.36000061035156,270.0,2005-05-20,2025-05-31,0,40117,50,26763,26763,26763,14047,14047,11TLM
HPROS,46.391998291015625,-119.41200256347656,146.0,2001-07-01,2025-06-01,0,208387,60,192952,0,0,192898,192116,11TLM
CBCPA,46.25299835205078,-119.12699890136717,103.0,2008-08-28,2009-01-20,1,3445,0,2702,2700,2702,2702,2702,11TLM
KRLD,46.30559921264649,-119.30419158935545,120.09999847412108,2008-02-20,2025-05-31,0,123423,0,117788,117418,85185,117249,117308,11TLM
PKMCC,46.36140060424805,-118.79640197753906,250.8999938964844,2008-09-03,2009-01-20,1,3282,0,2528,2528,2528,2528,2528,11TLM
H300A,46.36399841308594,-119.28600311279298,118.9000015258789,2001-07-01,2025-06-01,0,208309,58,192666,192249,192247,192857,192610,11TLM
AW092,46.125,-119.02066802978516,145.0,2002-07-09,2025-06-01,0,20205,18763,19574,19574,19574,19574,19574,11TLM
A1088,46.218299865722656,-119.20149993896484,162.0,2012-08-08,2020-06-30,0,67151,0,59467,0,0,59628,59628,11TLM
2308P,46.29922103881836,-119.28382873535156,110.0,2019-10-30,2020-08-02,1,3063,0,0,0,0,0,0,11TLM
JUNIP,46.37969970703125,-119.00589752197264,212.1000061035156,2008-09-03,2009-01-20,1,3283,0,2317,2314,2317,2317,2317,11TLM
F7762,46.20299911499024,-119.17366790771484,160.94000244140625,2020-07-15,2020-11-22,0,3123,0,3094,3094,3094,3094,3094,11TLM
D9685,46.70700073242188,-118.92066955566406,335.29998779296875,2012-02-22,2022-03-17,0,77347,57227,74684,74684,74684,74684,74684,11TLM
C3126,46.273170471191406,-119.3625030517578,179.5,2005-01-19,2007-01-01,0,15130,52,9897,9897,9897,9897,9897,11TLM
TR225,46.38320159912109,-119.42279815673828,43.900001525878906,2001-07-05,2025-05-31,0,138300,16060,133108,120941,120946,133029,132635,11TLM
H100A,46.68899917602539,-119.5510025024414,139.89999389648435,2001-07-01,2025-05-31,0,208246,58,191377,191259,191259,191491,191467,11TLM
TRIPL,46.213500976562486,-119.50070190429688,453.7999877929688,2008-09-03,2009-01-21,1,3310,0,2884,2864,2872,2909,2904,11TLM
C5508,46.21332931518555,-119.26100158691406,153.0,2006-03-08,2017-05-10,0,89716,0,75475,75475,75475,75475,75475,11TLM
WS060,46.3818588256836,-119.24564361572264,252.97999572753903,2019-08-27,2019-08-27,1,3,3,3,3,3,3,3,11TLM
HFFTF,46.430000305175774,-119.36000061035156,174.0,2001-07-01,2025-06-01,0,208383,59,192835,191970,191968,193010,191262,11TLM
STAT4,46.04899978637695,-119.41300201416016,351.1000061035156,2008-08-28,2009-01-21,1,3471,0,3143,3143,3143,3144,3144,11TLM
NS092,46.88138961791992,-119.3241729736328,260.6000061035156,2002-06-20,2003-06-11,0,8239,628,6553,6553,6553,6551,6439,11TLM
QHMS,46.56666946411133,-119.59999847412108,223.1000061035156,2013-04-03,2021-05-26,1,69804,0,41093,41086,41086,41094,41094,11TLM
ROYAL,46.91299819946289,-119.6240005493164,328.8999938964844,2008-01-16,2008-05-30,1,3041,0,879,879,879,879,879,11TLM
HPASC,46.256999969482415,-119.11399841308592,125.0,2001-07-01,2025-06-01,0,208404,60,193304,1,1,193358,192645,11TLM
MWQIT,46.06999969482422,-118.33000183105467,323.1000061035156,2005-12-21,2019-05-20,1,114122,0,109565,101910,109565,109098,104755,11TLM
D9686,46.400001525878906,-119.09999847412108,198.1000061035156,2012-02-22,2025-05-31,0,114753,60111,109067,108986,109037,109300,109015,11TLM
E5837,46.638328552246094,-118.56082916259768,375.0,2014-09-17,2025-03-20,0,86623,0,70919,70917,70917,70919,70919,11TLM
HRICH,46.30099868774414,-119.3010025024414,118.9000015258789,2001-07-01,2015-01-12,0,112187,59,100224,0,0,100295,100306,11TLM
GRAML,46.124000549316406,-119.21900177001952,385.8999938964844,2008-01-16,2009-01-20,1,4688,0,3475,3474,3475,3475,3475,11TLM
H100F,46.6349983215332,-119.4520034790039,125.0,2001-07-03,2025-06-01,0,207690,59,192067,1,1,192292,190194,11TLM
HHAMR,46.36000061035156,-119.33000183105467,152.0,2001-07-01,2025-06-01,0,208394,59,190832,1,1,190811,190768,11TLM
7121D,46.74222183227539,-119.14250183105467,264.4349975585937,2020-07-15,2021-02-02,0,4858,1,4831,0,4831,4831,4831,11TLM
C2850,46.06832885742188,-118.30349731445312,324.29998779296875,2005-01-26,2005-12-21,0,6209,57,5353,5353,5353,5353,5353,11TLM
G5454,46.234169006347656,-119.1671676635742,106.0,2024-10-16,2025-06-01,0,5317,5244,5244,5244,5244,5244,5244,11TLM
K2HAG,46.2869987487793,-118.6427001953125,307.79998779296875,2008-09-03,2009-01-21,1,3295,0,2563,2555,2561,2563,2562,11TLM
TR529,46.88138961791992,-119.3241729736328,260.6000061035156,2003-07-30,2004-10-13,0,9894,7624,7623,7623,7624,7617,7551,11TLM
E5035,46.4907112121582,-118.49954223632812,357.0,2014-04-30,2025-06-01,0,96997,1,94602,94602,94602,94602,94602,11TLM
THORS,46.04460144042969,-119.22460174560545,374.8999938964844,2006-02-01,2025-05-31,1,166977,0,149932,149559,149725,154858,147059,11TLM
TTWIN,46.32559967041016,-119.31610107421876,125.59999847412108,2011-12-28,2025-05-31,1,117316,0,113164,101897,101898,113150,112082,11TLM
HRMTN,46.39400100708008,-119.59300231933592,1085.0999755859375,2001-07-01,2025-06-01,0,208338,59,191633,109721,109785,191660,189902,11TLM
MWQBS,46.54199981689453,-119.23400115966795,182.8999938964844,2006-09-20,2010-06-02,1,32079,0,30977,30895,30977,30977,30977,11TLM
8227D,46.342769622802734,-119.29940032958984,113.45999908447264,2023-11-22,2025-06-01,0,13059,0,12751,0,12751,12751,12751,11TLM
D9695,46.73149871826172,-118.87767028808592,344.94000244140625,2012-02-22,2025-05-31,0,116156,0,111742,111741,111741,111742,111742,11TLM
RCHLN,46.27410125732422,-119.28829956054688,121.9209976196289,2012-05-31,2025-05-31,0,90788,0,86001,0,86001,86001,86001,11TLM
D4698,46.29582977294922,-118.30149841308592,320.9700012207031,2010-03-17,2024-04-27,0,123739,95302,122380,122380,122381,122381,122381,11TLM
HARMY,46.48899841308594,-119.5510025024414,171.89999389648435,2001-07-01,2025-06-01,0,208436,58,191797,1,1,192164,190546,11TLM
WSUTC,46.32899856567384,-119.26699829101562,96.90000152587889,2008-08-28,2009-01-21,1,3471,0,3152,3152,3152,3152,3152,11TLM
H233S,46.542091369628906,-119.60678100585936,213.3999938964844,2017-05-24,2025-05-21,1,36602,0,35629,0,0,35577,35605,11TLM
WALW1,46.043060302734375,-118.49056243896484,176.8000030517578,2016-12-09,2025-05-31,1,42899,0,39555,0,0,0,0,11TLM
A3649,46.20009994506836,-119.0083999633789,111.0,2019-03-20,2020-06-30,1,9364,0,0,0,0,7773,6962,11TLM
AT799,46.25083160400391,-119.3413314819336,218.27999877929688,2010-11-10,2023-06-19,0,97067,0,92694,92691,92691,92384,92384,11TLM
HGABL,46.59799957275391,-119.45999908447264,331.0,2001-07-01,2025-06-01,0,208365,59,190572,1,1,190604,189115,11TLM
G3765,46.20299911499024,-119.12799835205078,125.0,2023-07-26,2025-06-01,0,16083,15814,15814,15814,15814,15814,15814,11TLM
TI182,46.25040054321289,-119.36949920654298,261.79998779296875,2006-02-01,2025-05-31,1,163960,0,149500,149157,150633,150812,150132,11TLM
D6561,46.17066955566406,-119.17617034912108,267.25,2010-12-29,2025-05-31,0,125316,105549,123542,123541,123541,123542,123542,11TLM
BADGE,46.17900085449219,-119.2760009765625,180.10000610351562,2008-08-28,2008-10-24,1,1386,0,1279,1279,1279,1279,1279,11TLM
1889P,46.413360595703125,-117.02725982666016,256.8999938964844,2019-10-30,2021-09-23,1,13413,0,0,0,0,0,0,11TMM
AW248,46.31999969482422,-117.97000122070312,496.0,2005-04-06,2025-05-31,0,60996,15450,56909,56290,56290,56909,56894,11TMM
PLJFF,46.739700317382805,-117.18109893798828,598.0239868164064,2012-05-01,2025-05-31,0,112879,1,109624,0,109624,109624,109624,11TMM
PHAW1,46.511940002441406,-117.97306060791016,278.0,2016-12-09,2025-05-31,1,25038,0,7238,0,0,0,0,11TMM
E6134,46.20732879638672,-118.18216705322264,518.0,2014-11-12,2018-04-25,0,27087,0,25254,25254,25254,25254,25254,11TMM
E6137,46.11000061035156,-118.06967163085936,915.0,2014-11-12,2021-04-08,0,53028,0,51458,51458,51458,51458,51458,11TMM
TDSTY,46.80929946899414,-117.65543365478516,512.0999755859375,2017-12-13,2025-06-01,1,65271,0,60668,60668,60668,60537,60393,11TMM
D6254,46.46699905395508,-117.5961685180664,711.0,2010-11-24,2024-04-15,0,105312,0,94432,94432,94432,94433,90787,11TMM
SILW,46.41860961914063,-117.18472290039062,251.5,2004-04-05,2025-06-01,0,179844,146692,149685,149669,149683,149678,148512,11TMM
WS075,46.39405059814453,-118.05400848388672,633.97998046875,2019-08-27,2019-08-27,1,3,3,3,3,3,3,3,11TMM
MWQW8,46.37200164794922,-118.2020034790039,559.2999877929688,2010-03-10,2018-10-03,1,64156,0,57331,48079,56849,57177,53912,11TMM
